SampleID,longitude,latitude,Easting,Northing,class,classnum,subclass,type,Source
Supplemental1005,-106.981784,38.87125507,328075.9368,4304356.161,IrrigLawnPasture,9,,Community,Supplemental
Supplemental1006,-106.981678,38.87099993,328084.5184,4304327.645,IrrigLawnPasture,9,,Community,Supplemental
Supplemental1007,-106.981415,38.87099155,328107.3161,4304326.22,IrrigLawnPasture,9,,Community,Supplemental
Supplemental1008,-106.976793,38.87083866,328507.9527,4304300.556,IrrigLawnPasture,9,,Community,Supplemental
Supplemental1009,-106.976441,38.87057485,328537.8582,4304270.616,IrrigLawnPasture,9,,Community,Supplemental
Supplemental101,-106.903034,38.87799437,334923.8174,4304958.684,IrrigLawnPasture,9,,Community,Supplemental
Supplemental1010,-106.97602,38.87081321,328574.9571,4304296.279,IrrigLawnPasture,9,,Community,Supplemental
Supplemental102,-106.90336,38.87857613,334896.8835,4305023.839,IrrigLawnPasture,9,,Community,Supplemental
Supplemental103,-106.90239,38.87706248,334977.5286,4304854.096,IrrigLawnPasture,9,,Community,Supplemental
Supplemental104,-106.902164,38.87872435,335000.9792,4305038.125,IrrigLawnPasture,9,,Community,Supplemental
Supplemental105,-106.902545,38.87915073,334968.9142,4305086.134,IrrigLawnPasture,9,,Community,Supplemental
Supplemental106,-106.902242,38.87989721,334996.9263,4305168.432,IrrigLawnPasture,9,,Community,Supplemental
Supplemental107,-106.902621,38.88001978,334964.3324,4305182.721,IrrigLawnPasture,9,,Community,Supplemental
Supplemental108,-106.904041,38.87917268,334839.1884,4305091.277,IrrigLawnPasture,9,,Community,Supplemental
Supplemental109,-106.904817,38.87887164,334771.1736,4305059.272,IrrigLawnPasture,9,,Community,Supplemental
Supplemental11,-106.947561,38.85981289,331018.0074,4303022.362,IrrigLawnPasture,9,,Community,Supplemental
Supplemental110,-106.90487,38.87913855,334767.1943,4305088.99,IrrigLawnPasture,9,,Community,Supplemental
Supplemental111,-106.90457,38.87925674,334793.4928,4305101.564,IrrigLawnPasture,9,,Community,Supplemental
Supplemental112,-106.905196,38.87877275,334738.0664,4305048.984,IrrigLawnPasture,9,,Community,Supplemental
Supplemental113,-106.905295,38.87901833,334730.0473,4305076.418,IrrigLawnPasture,9,,Community,Supplemental
Supplemental114,-106.901063,38.87968467,335098.711,4305142.712,IrrigLawnPasture,9,,Community,Supplemental
Supplemental115,-106.900205,38.88033721,335174.6493,4305213.582,IrrigLawnPasture,9,,Community,Supplemental
Supplemental116,-106.903475,38.88463539,334900.936,4305696.515,IrrigLawnPasture,9,,Community,Supplemental
Supplemental117,-106.904038,38.88401854,334850.6713,4305629.075,IrrigLawnPasture,9,,Community,Supplemental
Supplemental118,-106.906382,38.88294007,334644.8444,4305513.63,IrrigLawnPasture,9,,Community,Supplemental
Supplemental119,-106.904982,38.88234496,334764.9078,4305445.047,IrrigLawnPasture,9,,Community,Supplemental
Supplemental12,-106.94585,38.85965642,331166.1061,4303001.83,IrrigLawnPasture,9,,Community,Supplemental
Supplemental120,-106.905433,38.88342933,334728.2989,4305566.209,IrrigLawnPasture,9,,Community,Supplemental
Supplemental121,-106.904227,38.88663149,334840.3294,4305919.407,IrrigLawnPasture,9,,Community,Supplemental
Supplemental122,-106.904778,38.88603545,334791.1546,4305854.255,IrrigLawnPasture,9,,Community,Supplemental
Supplemental123,-106.905611,38.88565107,334718.0085,4305813.105,IrrigLawnPasture,9,,Community,Supplemental
Supplemental124,-106.904184,38.88800199,334847.2339,4306071.43,IrrigLawnPasture,9,,Community,Supplemental
Supplemental125,-106.90231,38.88837243,335010.6388,4306109.152,IrrigLawnPasture,9,,Community,Supplemental
Supplemental126,-106.902536,38.89093069,334996.9572,4306393.481,IrrigLawnPasture,9,,Community,Supplemental
Supplemental127,-106.904274,38.89037709,334844.9296,4306335.187,IrrigLawnPasture,9,,Community,Supplemental
Supplemental128,-106.903942,38.88929078,334871.2096,4306214.025,IrrigLawnPasture,9,,Community,Supplemental
Supplemental129,-106.906405,38.88974494,334658.6302,4306268.89,IrrigLawnPasture,9,,Community,Supplemental
Supplemental13,-106.945307,38.85978881,331213.5371,4303015.519,IrrigLawnPasture,9,,Community,Supplemental
Supplemental130,-106.904074,38.89225482,334866.6264,4306543.219,IrrigLawnPasture,9,,Community,Supplemental
Supplemental131,-106.904724,38.89240901,334810.6072,4306561.509,IrrigLawnPasture,9,,Community,Supplemental
Supplemental132,-106.905435,38.8923974,334748.9131,4306561.508,IrrigLawnPasture,9,,Community,Supplemental
Supplemental133,-106.902698,38.89452251,334991.2207,4306792.402,IrrigLawnPasture,9,,Community,Supplemental
Supplemental134,-106.902343,38.89357046,335019.8065,4306686.099,IrrigLawnPasture,9,,Community,Supplemental
Supplemental135,-106.901929,38.89285626,335054.0607,4306606.087,IrrigLawnPasture,9,,Community,Supplemental
Supplemental136,-106.902041,38.89310162,335044.9145,4306633.52,IrrigLawnPasture,9,,Community,Supplemental
Supplemental137,-106.900997,38.89252126,335134.1205,4306567.223,IrrigLawnPasture,9,,Community,Supplemental
Supplemental138,-106.9014,38.89182464,335097.5557,4306490.639,IrrigLawnPasture,9,,Community,Supplemental
Supplemental139,-106.902333,38.89122238,335015.2394,4306425.486,IrrigLawnPasture,9,,Community,Supplemental
Supplemental14,-106.946956,38.86056303,331072.2808,4303104.494,IrrigLawnPasture,9,,Community,Supplemental
Supplemental140,-106.903789,38.893413,334894.0279,4306671.241,IrrigLawnPasture,9,,Community,Supplemental
Supplemental141,-106.901854,38.89056073,335055.2543,4306351.189,IrrigLawnPasture,9,,Community,Supplemental
Supplemental142,-106.903662,38.88964553,334896.3175,4306252.889,IrrigLawnPasture,9,,Community,Supplemental
Supplemental143,-106.905536,38.88926477,334732.8909,4306214.025,IrrigLawnPasture,9,,Community,Supplemental
Supplemental144,-106.905557,38.89695542,334748.8992,4307067.588,IrrigLawnPasture,9,,Community,Supplemental
Supplemental145,-106.905435,38.89780196,334761.4426,4307161.318,IrrigLawnPasture,9,,Community,Supplemental
Supplemental146,-106.90617,38.89769726,334697.4558,4307151.03,IrrigLawnPasture,9,,Community,Supplemental
Supplemental147,-106.905761,38.8981777,334734.0411,4307203.609,IrrigLawnPasture,9,,Community,Supplemental
Supplemental148,-106.90501,38.89869462,334800.3705,4307259.617,IrrigLawnPasture,9,,Community,Supplemental
Supplemental149,-106.904916,38.89810911,334807.1655,4307194.466,IrrigLawnPasture,9,,Community,Supplemental
Supplemental15,-106.947542,38.86077791,331021.9411,4303129.427,IrrigLawnPasture,9,,Community,Supplemental
Supplemental150,-106.904369,38.89836521,334855.1981,4307221.898,IrrigLawnPasture,9,,Community,Supplemental
Supplemental151,-106.904359,38.89899362,334857.5215,4307291.622,IrrigLawnPasture,9,,Community,Supplemental
Supplemental152,-106.904681,38.89919436,334830.0613,4307314.484,IrrigLawnPasture,9,,Community,Supplemental
Supplemental153,-106.903447,38.89839055,334935.2179,4307223.041,IrrigLawnPasture,9,,Community,Supplemental
Supplemental154,-106.904483,38.89771449,334843.8035,4307149.886,IrrigLawnPasture,9,,Community,Supplemental
Supplemental155,-106.906159,38.89678081,334696.2843,4307049.3,IrrigLawnPasture,9,,Community,Supplemental
Supplemental156,-106.906744,38.89846033,334649.4452,4307236.758,IrrigLawnPasture,9,,Community,Supplemental
Supplemental157,-106.906552,38.89917411,334667.7524,4307315.626,IrrigLawnPasture,9,,Community,Supplemental
Supplemental158,-106.906415,38.89945444,334680.284,4307346.49,IrrigLawnPasture,9,,Community,Supplemental
Supplemental159,-106.906143,38.89964426,334704.3133,4307367.063,IrrigLawnPasture,9,,Community,Supplemental
Supplemental16,-106.948021,38.86140864,330981.8712,4303200.313,IrrigLawnPasture,9,,Community,Supplemental
Supplemental160,-106.906247,38.89861263,334692.9011,4307252.759,IrrigLawnPasture,9,,Community,Supplemental
Supplemental161,-106.905419,38.89920291,334766.0783,4307316.769,IrrigLawnPasture,9,,Community,Supplemental
Supplemental162,-106.907092,38.89697942,334615.8282,4307073.034,IrrigLawnPasture,9,,Community,Supplemental
Supplemental163,-106.90711,38.89685656,334613.982,4307059.431,IrrigLawnPasture,9,,Community,Supplemental
Supplemental164,-106.907945,38.89741117,334542.852,4307122.498,IrrigLawnPasture,9,,Community,Supplemental
Supplemental165,-106.90894,38.89730019,334456.3009,4307111.986,IrrigLawnPasture,9,,Community,Supplemental
Supplemental166,-106.90732,38.89965538,334602.2647,4307370.431,IrrigLawnPasture,9,,Community,Supplemental
Supplemental167,-106.91232,38.90343434,334177.4374,4307798.909,IrrigLawnPasture,9,,Community,Supplemental
Supplemental168,-106.91269,38.9044645,334147.7489,4307913.912,IrrigLawnPasture,9,,Community,Supplemental
Supplemental169,-106.91229,38.90392508,334181.181,4307853.318,IrrigLawnPasture,9,,Community,Supplemental
Supplemental17,-106.948643,38.8616978,330928.5846,4303233.557,IrrigLawnPasture,9,,Community,Supplemental
Supplemental170,-106.913235,38.9035419,334098.3393,4307812.511,IrrigLawnPasture,9,,Community,Supplemental
Supplemental171,-106.913809,38.90367734,334048.8778,4307828.587,IrrigLawnPasture,9,,Community,Supplemental
Supplemental172,-106.913357,38.90489925,334090.9201,4307963.375,IrrigLawnPasture,9,,Community,Supplemental
Supplemental173,-106.913854,38.90535907,334048.8922,4308015.311,IrrigLawnPasture,9,,Community,Supplemental
Supplemental174,-106.914754,38.90541116,333970.968,4308022.73,IrrigLawnPasture,9,,Community,Supplemental
Supplemental175,-106.914875,38.9045958,333958.5752,4307932.46,IrrigLawnPasture,9,,Community,Supplemental
Supplemental176,-106.91512,38.90575057,333940.0206,4308061.065,IrrigLawnPasture,9,,Community,Supplemental
Supplemental177,-106.917092,38.90590761,333769.3813,4308082.087,IrrigLawnPasture,9,,Community,Supplemental
Supplemental178,-106.91767,38.90621008,333719.965,4308116.71,IrrigLawnPasture,9,,Community,Supplemental
Supplemental179,-106.91659,38.90632811,333813.8939,4308127.84,IrrigLawnPasture,9,,Community,Supplemental
Supplemental18,-106.949527,38.86185045,330852.241,4303252.136,IrrigLawnPasture,9,,Community,Supplemental
Supplemental180,-106.921368,38.90902115,333405.8613,4308435.44,IrrigLawnPasture,9,,Community,Supplemental
Supplemental181,-106.921072,38.90912632,333431.7742,4308446.571,IrrigLawnPasture,9,,Community,Supplemental
Supplemental182,-106.921332,38.90927801,333409.5836,4308463.881,IrrigLawnPasture,9,,Community,Supplemental
Supplemental183,-106.926714,38.91107231,332947.1037,4308672.864,IrrigLawnPasture,9,,Community,Supplemental
Supplemental184,-106.926107,38.91129403,333000.2568,4308696.359,IrrigLawnPasture,9,,Community,Supplemental
Supplemental185,-106.926301,38.91159168,332984.1329,4308729.748,IrrigLawnPasture,9,,Community,Supplemental
Supplemental186,-106.926521,38.91182203,332965.5968,4308755.716,IrrigLawnPasture,9,,Community,Supplemental
Supplemental187,-106.926546,38.91222273,332964.3687,4308800.233,IrrigLawnPasture,9,,Community,Supplemental
Supplemental188,-106.926667,38.912477,332954.4732,4308828.674,IrrigLawnPasture,9,,Community,Supplemental
Supplemental189,-106.927003,38.91120125,332922.3468,4308687.704,IrrigLawnPasture,9,,Community,Supplemental
Supplemental19,-106.950188,38.8606941,330792.1437,4303125.027,IrrigLawnPasture,9,,Community,Supplemental
Supplemental2,-106.950959,38.86210404,330728.5869,4303282.935,IrrigLawnPasture,9,,Community,Supplemental
Supplemental20,-106.950397,38.86216188,330777.489,4303288.312,IrrigLawnPasture,9,,Community,Supplemental
Supplemental21,-106.9487,38.86191711,330924.1583,4303258.002,IrrigLawnPasture,9,,Community,Supplemental
Supplemental22,-106.948829,38.8580557,330903.8158,4302829.693,IrrigLawnPasture,9,,Community,Supplemental
Supplemental23,-106.948991,38.85816514,330890.0175,4302842.139,IrrigLawnPasture,9,,Community,Supplemental
Supplemental24,-106.949071,38.85912434,330885.3484,4302948.742,IrrigLawnPasture,9,,Community,Supplemental
Supplemental25,-106.949914,38.8594028,330812.858,4302981.208,IrrigLawnPasture,9,,Community,Supplemental
Supplemental26,-106.950154,38.8596377,330792.5893,4303007.723,IrrigLawnPasture,9,,Community,Supplemental
Supplemental27,-106.952954,38.86486647,330562.0395,4303593.218,IrrigLawnPasture,9,,Community,Supplemental
Supplemental28,-106.952708,38.86364189,330580.4767,4303456.854,IrrigLawnPasture,9,,Community,Supplemental
Supplemental29,-106.951938,38.86422035,330648.6613,4303519.624,IrrigLawnPasture,9,,Community,Supplemental
Supplemental3,-106.950654,38.86250999,330756.0146,4303327.423,IrrigLawnPasture,9,,Community,Supplemental
Supplemental30,-106.94809,38.86258787,330978.6771,4303331.315,IrrigLawnPasture,9,,Community,Supplemental
Supplemental31,-106.948201,38.86300533,330970.0345,4303377.851,IrrigLawnPasture,9,,Community,Supplemental
Supplemental32,-106.949046,38.85823857,330885.4188,4302850.391,IrrigLawnPasture,9,,Community,Supplemental
Supplemental33,-106.951839,38.86653311,330662.7402,4303776.116,IrrigLawnPasture,9,,Community,Supplemental
Supplemental34,-106.948343,38.85872833,330947.5818,4302903.443,IrrigLawnPasture,9,,Community,Supplemental
Supplemental35,-106.946819,38.86152011,331086.434,4303210.46,IrrigLawnPasture,9,,Community,Supplemental
Supplemental36,-106.943331,38.86214205,331390.5609,4303273.035,IrrigLawnPasture,9,,Community,Supplemental
Supplemental37,-106.942825,38.86133995,331432.5719,4303183.081,IrrigLawnPasture,9,,Community,Supplemental
Supplemental38,-106.944197,38.85875339,331307.4079,4302898.554,IrrigLawnPasture,9,,Community,Supplemental
Supplemental39,-106.94091,38.85846448,331591.9535,4302860.421,IrrigLawnPasture,9,,Community,Supplemental
Supplemental4,-106.947263,38.86128474,331047.3504,4303185.159,IrrigLawnPasture,9,,Community,Supplemental
Supplemental40,-106.940351,38.8577954,331638.8823,4302785.134,IrrigLawnPasture,9,,Community,Supplemental
Supplemental41,-106.942408,38.85762023,331459.9713,4302769.489,IrrigLawnPasture,9,,Community,Supplemental
Supplemental42,-106.943176,38.85810962,331394.4837,4302825.221,IrrigLawnPasture,9,,Community,Supplemental
Supplemental43,-106.942819,38.85864417,331426.725,4302883.887,IrrigLawnPasture,9,,Community,Supplemental
Supplemental44,-106.940838,38.86120561,331604.6693,4303164.504,IrrigLawnPasture,9,,Community,Supplemental
Supplemental45,-106.942509,38.86173286,331460.9196,4303226.104,IrrigLawnPasture,9,,Community,Supplemental
Supplemental46,-106.942713,38.86135944,331442.3364,4303185.037,IrrigLawnPasture,9,,Community,Supplemental
Supplemental47,-106.943738,38.86176526,331354.3549,4303231.97,IrrigLawnPasture,9,,Community,Supplemental
Supplemental48,-106.952231,38.86808192,330632.405,4303948.734,IrrigLawnPasture,9,,Community,Supplemental
Supplemental49,-106.952104,38.86755746,330642.179,4303890.293,IrrigLawnPasture,9,,Community,Supplemental
Supplemental5,-106.946668,38.86137395,331099.1905,4303193.959,IrrigLawnPasture,9,,Community,Supplemental
Supplemental50,-106.955489,38.86952913,330353.1721,4304115.4,IrrigLawnPasture,9,,Community,Supplemental
Supplemental51,-106.95567,38.86976013,330338.0176,4304141.374,IrrigLawnPasture,9,,Community,Supplemental
Supplemental52,-106.957213,38.87009507,330204.9424,4304181.416,IrrigLawnPasture,9,,Community,Supplemental
Supplemental53,-106.956801,38.86869777,330237.3628,4304025.574,IrrigLawnPasture,9,,Community,Supplemental
Supplemental54,-106.95662,38.86709182,330249.2459,4303847.005,IrrigLawnPasture,9,,Community,Supplemental
Supplemental55,-106.956267,38.86740978,330280.6301,4303881.636,IrrigLawnPasture,9,,Community,Supplemental
Supplemental56,-106.956304,38.87103671,330286.048,4304284.231,IrrigLawnPasture,9,,Community,Supplemental
Supplemental57,-106.938412,38.84596092,331779.2548,4301468.146,IrrigLawnPasture,9,,Community,Supplemental
Supplemental58,-106.941267,38.84353658,331525.7497,4301204.352,IrrigLawnPasture,9,,Community,Supplemental
Supplemental59,-106.940536,38.84382837,331589.8834,4301235.387,IrrigLawnPasture,9,,Community,Supplemental
Supplemental6,-106.94689,38.86166538,331080.6171,4303226.713,IrrigLawnPasture,9,,Community,Supplemental
Supplemental60,-106.935475,38.84355816,332028.5046,4301196.076,IrrigLawnPasture,9,,Community,Supplemental
Supplemental61,-106.935498,38.84484411,332029.5333,4301338.835,IrrigLawnPasture,9,,Community,Supplemental
Supplemental62,-106.934746,38.84568617,332096.7804,4301430.906,IrrigLawnPasture,9,,Community,Supplemental
Supplemental63,-106.934175,38.84618964,332147.5211,4301485.732,IrrigLawnPasture,9,,Community,Supplemental
Supplemental64,-106.933849,38.84428418,332171.336,4301273.661,IrrigLawnPasture,9,,Community,Supplemental
Supplemental65,-106.934293,38.84305575,332129.9125,4301138.144,IrrigLawnPasture,9,,Community,Supplemental
Supplemental66,-106.933272,38.84275574,332217.8237,4301102.972,IrrigLawnPasture,9,,Community,Supplemental
Supplemental67,-106.931542,38.843586,332369.9258,4301191.938,IrrigLawnPasture,9,,Community,Supplemental
Supplemental68,-106.931292,38.84492307,332394.7624,4301339.87,IrrigLawnPasture,9,,Community,Supplemental
Supplemental69,-106.932967,38.84513771,332249.8916,4301366.767,IrrigLawnPasture,9,,Community,Supplemental
